full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation,report_quarter,report_fiscal_year,dept_major_code
1888,75934061,306000,2011,Target Budget,Full Year,First Judicial District,2011-06-30,First Judicial District,84,FJD,4,2011,84
1869,85561208,188260,2011,Current Projection,Full Year,First Judicial District,2011-06-30,First Judicial District,84,FJD,4,2011,84
307,17745176,3203337,2008,Actual,Full Year,Fleet Management,2008-06-30,Office of Fleet Management,25,Fleet,4,2011,25
283,16074382,2224189,2011,Adopted Budget,Full Year,Fleet Management,2011-06-30,Office of Fleet Management,25,Fleet,4,2011,25
281,15824382,2676371,2011,Target Budget,Full Year,Fleet Management,2011-06-30,Office of Fleet Management,25,Fleet,4,2011,25
265,15824382,2608404,2011,Current Projection,Full Year,Fleet Management,2011-06-30,Office of Fleet Management,25,Fleet,4,2011,25
713,34683010,1083881,2008,Actual,Full Year,Free Library,2008-06-30,The Free Library of Philadelphia,52,Free Library,4,2011,52
636,29268037,521109,2011,Adopted Budget,Full Year,Free Library,2011-06-30,The Free Library of Philadelphia,52,Free Library,4,2011,52
636,29268037,720164,2011,Target Budget,Full Year,Free Library,2011-06-30,The Free Library of Philadelphia,52,Free Library,4,2011,52
619,29268037,745424,2011,Current Projection,Full Year,Free Library,2011-06-30,The Free Library of Philadelphia,52,Free Library,4,2011,52
6,336836,182,2008,Actual,Full Year,Historical Commission,2008-06-30,Historical Commission,32,,4,2011,32
6,385995,0,2011,Adopted Budget,Full Year,Historical Commission,2011-06-30,Historical Commission,32,,4,2011,32
6,385995,0,2011,Target Budget,Full Year,Historical Commission,2011-06-30,Historical Commission,32,,4,2011,32
6,385995,0,2011,Current Projection,Full Year,Historical Commission,2011-06-30,Historical Commission,32,,4,2011,32
34,2070825,0,2008,Actual,Full Year,Human Relations Commission,2008-06-30,Commission on Human Relations,54,Human Relations,4,2011,54
33,2017263,0,2011,Adopted Budget,Full Year,Human Relations Commission,2011-06-30,Commission on Human Relations,54,Human Relations,4,2011,54
31,1936572,0,2011,Target Budget,Full Year,Human Relations Commission,2011-06-30,Commission on Human Relations,54,Human Relations,4,2011,54
30,1936572,0,2011,Current Projection,Full Year,Human Relations Commission,2011-06-30,Commission on Human Relations,54,Human Relations,4,2011,54
1784,96250356,11383838,2008,Actual,Full Year,Human Services,2008-06-30,Department of Human Services,22,DHS,4,2011,22
1828,95737121,7656435,2011,Adopted Budget,Full Year,Human Services,2011-06-30,Department of Human Services,22,DHS,4,2011,22
1780,95737121,9387647,2011,Target Budget,Full Year,Human Services,2011-06-30,Department of Human Services,22,DHS,4,2011,22
1668,95737121,8687587,2011,Current Projection,Full Year,Human Services,2011-06-30,Department of Human Services,22,DHS,4,2011,22
7,498189,7341,2008,Actual,Full Year,"Labor Relations, Mayor's Office of",2008-06-30,Labor,03,,4,2011,03
7,511436,4157,2011,Adopted Budget,Full Year,"Labor Relations, Mayor's Office of",2011-06-30,Labor,03,,4,2011,03
7,490979,9342,2011,Target Budget,Full Year,"Labor Relations, Mayor's Office of",2011-06-30,Labor,03,,4,2011,03
6,490979,7167,2011,Current Projection,Full Year,"Labor Relations, Mayor's Office of",2011-06-30,Labor,03,,4,2011,03
192,10872968,14384,2008,Actual,Full Year,Law,2008-06-30,Law Department,44,Law,4,2011,44
190,10586545,5813,2011,Adopted Budget,Full Year,Law,2011-06-30,Law Department,44,Law,4,2011,44
186,9985237,5000,2011,Target Budget,Full Year,Law,2011-06-30,Law Department,44,Law,4,2011,44
160,9985237,1670,2011,Current Projection,Full Year,Law,2011-06-30,Law Department,44,Law,4,2011,44
356,17773107,1164539,2008,Actual,Full Year,Licenses & Inspections,2008-06-30,Department of Licenses and Inspections,26,L&I,4,2011,26
320,14710053,601154,2011,Adopted Budget,Full Year,Licenses & Inspections,2011-06-30,Department of Licenses and Inspections,26,L&I,4,2011,26
312,14710053,601154,2011,Target Budget,Full Year,Licenses & Inspections,2011-06-30,Department of Licenses and Inspections,26,L&I,4,2011,26
290,14710053,514771,2011,Current Projection,Full Year,Licenses & Inspections,2011-06-30,Department of Licenses and Inspections,26,L&I,4,2011,26
95,8034882,91631,2008,Actual,Full Year,Managing Director,2008-06-30,Managing Director's Office,10,MDO,4,2011,10
122,12896469,489226,2011,Adopted Budget,Full Year,Managing Director,2011-06-30,Managing Director's Office,10,MDO,4,2011,10
121,12449651,489226,2011,Target Budget,Full Year,Managing Director,2011-06-30,Managing Director's Office,10,MDO,4,2011,10
153,12576111,362619,2011,Current Projection,Full Year,Managing Director,2011-06-30,Managing Director's Office,10,MDO,4,2011,10
72,4793689,1731,2008,Actual,Full Year,Mayor,2008-06-30,Mayor's Office,05,Mayor,4,2011,05
39,3104922,0,2011,Adopted Budget,Full Year,Mayor,2011-06-30,Mayor's Office,05,Mayor,4,2011,05
38,2943426,0,2011,Target Budget,Full Year,Mayor,2011-06-30,Mayor's Office,05,Mayor,4,2011,05
33,2943426,0,2011,Current Projection,Full Year,Mayor,2011-06-30,Mayor's Office,05,Mayor,4,2011,05
0,0,0,2008,Actual,Full Year,Mayor - Office of Arts and Culture,2008-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2011,58
2,192625,0,2011,Adopted Budget,Full Year,Mayor - Office of Arts and Culture,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2011,58
2,192625,0,2011,Target Budget,Full Year,Mayor - Office of Arts and Culture,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2011,58
2,192625,0,2011,Current Projection,Full Year,Mayor - Office of Arts and Culture,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2011,58
22,3540164,216946,2008,Actual,Full Year,Mayor's Office of Community Services,2008-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2011,08
0,0,0,2011,Adopted Budget,Full Year,Mayor's Office of Community Services,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2011,08
0,0,0,2011,Target Budget,Full Year,Mayor's Office of Community Services,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2011,08
0,0,0,2011,Current Projection,Full Year,Mayor's Office of Community Services,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2011,08
0,0,0,2008,Actual,Full Year,Mayor - Office of the Inspector General,2008-06-30,Office of the Inspector General,48,OIG,4,2011,48
19,1289677,0,2011,Adopted Budget,Full Year,Mayor - Office of the Inspector General,2011-06-30,Office of the Inspector General,48,OIG,4,2011,48
18,1198201,0,2011,Target Budget,Full Year,Mayor - Office of the Inspector General,2011-06-30,Office of the Inspector General,48,OIG,4,2011,48
16,1138201,0,2011,Current Projection,Full Year,Mayor - Office of the Inspector General,2011-06-30,Office of the Inspector General,48,OIG,4,2011,48
0,0,0,2008,Actual,Full Year,Mayor's Office of Transportation,2008-06-30,Mayor's Office of Transportation and Utilities,46,,4,2011,46
8,500000,0,2011,Adopted Budget,Full Year,Mayor's Office of Transportation,2011-06-30,Mayor's Office of Transportation and Utilities,46,,4,2011,46
8,480000,0,2011,Target Budget,Full Year,Mayor's Office of Transportation,2011-06-30,Mayor's Office of Transportation and Utilities,46,,4,2011,46
8,480000,0,2011,Current Projection,Full Year,Mayor's Office of Transportation,2011-06-30,Mayor's Office of Transportation and Utilities,46,,4,2011,46
12,472382,1462,2008,Actual,Full Year,Mural Arts Program,2008-06-30,Mural Arts Program,50,Mural Arts,4,2011,50
12,475000,3913,2011,Adopted Budget,Full Year,Mural Arts Program,2011-06-30,Mural Arts Program,50,Mural Arts,4,2011,50
12,456000,0,2011,Target Budget,Full Year,Mural Arts Program,2011-06-30,Mural Arts Program,50,Mural Arts,4,2011,50
12,446000,1766,2011,Current Projection,Full Year,Mural Arts Program,2011-06-30,Mural Arts Program,50,Mural Arts,4,2011,50
28,2018861,22633,2008,Actual,Full Year,Office of Behavioral Health/Mental Retardation Services,2008-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2011,15
24,1549549,18667,2011,Adopted Budget,Full Year,Office of Behavioral Health/Mental Retardation Services,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2011,15
22,1549549,9342,2011,Target Budget,Full Year,Office of Behavioral Health/Mental Retardation Services,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2011,15
21,1478243,10302,2011,Current Projection,Full Year,Office of Behavioral Health/Mental Retardation Services,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2011,15
68,3939679,139657,2008,Actual,Full Year,Office of Human Resources,2008-06-30,Office of Human Resources,56,OHR,4,2011,56
79,4396755,30000,2011,Adopted Budget,Full Year,Office of Human Resources,2011-06-30,Office of Human Resources,56,OHR,4,2011,56
78,4341325,30000,2011,Target Budget,Full Year,Office of Human Resources,2011-06-30,Office of Human Resources,56,OHR,4,2011,56
73,4341325,45173,2011,Current Projection,Full Year,Office of Human Resources,2011-06-30,Office of Human Resources,56,OHR,4,2011,56
0,0,0,2008,Actual,Full Year,Office of Property Assessment,2008-06-30,Office of Property Assessment,59,OPA,4,2011,59
0,0,0,2011,Adopted Budget,Full Year,Office of Property Assessment,2011-06-30,Office of Property Assessment,59,OPA,4,2011,59
0,0,0,2011,Target Budget,Full Year,Office of Property Assessment,2011-06-30,Office of Property Assessment,59,OPA,4,2011,59
132,5587162,0,2011,Current Projection,Full Year,Office of Property Assessment,2011-06-30,Office of Property Assessment,59,OPA,4,2011,59
126,6202044,700875,2008,Actual,Full Year,Office of Supportive Housing,2008-06-30,Office of Homeless Services,24,OHS,4,2011,24
132,6339476,424656,2011,Adopted Budget,Full Year,Office of Supportive Housing,2011-06-30,Office of Homeless Services,24,OHS,4,2011,24
123,5852567,251011,2011,Target Budget,Full Year,Office of Supportive Housing,2011-06-30,Office of Homeless Services,24,OHS,4,2011,24
116,5852567,203853,2011,Current Projection,Full Year,Office of Supportive Housing,2011-06-30,Office of Homeless Services,24,OHS,4,2011,24
0,0,0,2008,Actual,Full Year,Office of Housing & Community Dev.,2008-06-30,Office of Housing and Community Development,06,,4,2011,06
0,0,0,2011,Adopted Budget,Full Year,Office of Housing & Community Dev.,2011-06-30,Office of Housing and Community Development,06,,4,2011,06
0,0,0,2011,Target Budget,Full Year,Office of Housing & Community Dev.,2011-06-30,Office of Housing and Community Development,06,,4,2011,06
0,0,0,2011,Current Projection,Full Year,Office of Housing & Community Dev.,2011-06-30,Office of Housing and Community Development,06,,4,2011,06
464,31270256,1148536,2008,Actual,Full Year,Parks and Recreation,2008-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2011,16
689,39078562,2395303,2011,Adopted Budget,Full Year,Parks and Recreation,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2011,16
632,35115420,2052453,2011,Target Budget,Full Year,Parks and Recreation,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2011,16
590,35426006,2637990,2011,Current Projection,Full Year,Parks and Recreation,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2011,16
7367,509124087,70555018,2008,Actual,Full Year,Police,2008-06-30,Police Department,11,Police,4,2011,11
7470,522833048,44653877,2011,Adopted Budget,Full Year,Police,2011-06-30,Police Department,11,Police,4,2011,11
7206,512064983,37715127,2011,Target Budget,Full Year,Police,2011-06-30,Police Department,11,Police,4,2011,11
7219,514464982,35877976,2011,Current Projection,Full Year,Police,2011-06-30,Police Department,11,Police,4,2011,11
2131,122731345,32063777,2008,Actual,Full Year,Prisons,2008-06-30,Philadelphia Prison System,23,Prisons,4,2011,23
2360,120058997,26024944,2011,Adopted Budget,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons,4,2011,23
2360,119058997,21524944,2011,Target Budget,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons,4,2011,23
2166,119058997,25097597,2011,Current Projection,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons,4,2011,23
58,2667670,582,2008,Actual,Full Year,Procurement,2008-06-30,Procurement Department,38,Procurement,4,2011,38
50,2423253,10000,2011,Adopted Budget,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement,4,2011,38
49,2336253,10000,2011,Target Budget,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement,4,2011,38
45,2336253,29,2011,Current Projection,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement,4,2011,38
665,42058888,2681302,2008,Actual,Full Year,Public Health,2008-06-30,Department of Public Health,14,Public Health,4,2011,14
742,39395153,2100740,2011,Adopted Budget,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health,4,2011,14
731,39157361,2100740,2011,Target Budget,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health,4,2011,14
661,39157361,2269055,2011,Current Projection,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health,4,2011,14
165,8482713,1722889,2008,Actual,Full Year,Public Property,2008-06-30,Department of Public Property,20,Public Property,4,2011,20
136,6963124,344088,2011,Adopted Budget,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property,4,2011,20
136,6663124,344088,2011,Target Budget,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property,4,2011,20
126,6663124,435089,2011,Current Projection,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property,4,2011,20
70,3584663,460763,2008,Actual,Full Year,Records,2008-06-30,Department of Records,31,Records,4,2011,31
63,2845219,137812,2011,Adopted Budget,Full Year,Records,2011-06-30,Department of Records,31,Records,4,2011,31
63,2845219,133534,2011,Target Budget,Full Year,Records,2011-06-30,Department of Records,31,Records,4,2011,31
61,2710219,205753,2011,Current Projection,Full Year,Records,2011-06-30,Department of Records,31,Records,4,2011,31
68,3418493,0,2008,Actual,Full Year,Register of Wills,2008-06-30,Register of Wills,68,,4,2011,68
64,3290582,0,2011,Adopted Budget,Full Year,Register of Wills,2011-06-30,Register of Wills,68,,4,2011,68
64,3290582,0,2011,Target Budget,Full Year,Register of Wills,2011-06-30,Register of Wills,68,,4,2011,68
63,3290582,0,2011,Current Projection,Full Year,Register of Wills,2011-06-30,Register of Wills,68,,4,2011,68
252,11906910,737688,2008,Actual,Full Year,Revenue,2008-06-30,Department of Revenue,36,Revenue,4,2011,36
262,12463851,469700,2011,Adopted Budget,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue,4,2011,36
262,12463851,409558,2011,Target Budget,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue,4,2011,36
248,12343851,178103,2011,Current Projection,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue,4,2011,36
238,14387582,3190678,2008,Actual,Full Year,Sheriff,2008-06-30,Office of the Sheriff,70,Sheriff,4,2011,70
245,12322083,1752587,2011,Adopted Budget,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff,4,2011,70
245,12322083,1752587,2011,Target Budget,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff,4,2011,70
221,13322083,2396278,2011,Current Projection,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff,4,2011,70
591,20463560,2583126,2008,Actual,Full Year,Streets,2008-06-30,Streets Department,12,Streets,4,2011,12
555,21113190,1841700,2011,Adopted Budget,Full Year,Streets,2011-06-30,Streets Department,12,Streets,4,2011,12
555,21113190,1841700,2011,Target Budget,Full Year,Streets,2011-06-30,Streets Department,12,Streets,4,2011,12
510,22413190,2703198,2011,Current Projection,Full Year,Streets,2011-06-30,Streets Department,12,Streets,4,2011,12
1248,45722318,6295977,2008,Actual,Full Year,Streets-Sanitation,2008-06-30,Streets: Sanitation,12-S,,4,2011,12
1228,46645923,5864576,2011,Adopted Budget,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,,4,2011,12
1228,45145923,5864576,2011,Target Budget,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,,4,2011,12
1179,45145923,7300739,2011,Current Projection,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,,4,2011,12
0,0,0,2008,Actual,Full Year,Youth Commission,2008-06-30,Youth Commission,47,,4,2011,47
1,47000,0,2011,Adopted Budget,Full Year,Youth Commission,2011-06-30,Youth Commission,47,,4,2011,47
1,47000,0,2011,Target Budget,Full Year,Youth Commission,2011-06-30,Youth Commission,47,,4,2011,47
1,47000,0,2011,Current Projection,Full Year,Youth Commission,2011-06-30,Youth Commission,47,,4,2011,47
5,298216,1577,2008,Actual,Full Year,Zoning Board of Adjustment,2008-06-30,Zoning Board of Adjustments,30,ZBA,4,2011,30
5,334333,0,2011,Adopted Budget,Full Year,Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA,4,2011,30
5,320960,0,2011,Target Budget,Full Year,Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA,4,2011,30
