category,fiscal_month,amount,fiscal_year,quarter,month
Contracts / Leases,6,94.5,2009,2,12
Materials / Equipment,6,7.4,2009,2,12
Contributions / Indemnities,6,9.2,2009,2,12
Short-Term Debt Service,6,0.0,2009,2,12
Long-Term Debt Service,6,5.5,2009,2,12
Interfund Charges,6,0.0,2009,2,12
Advances / Labor Obligations,6,0.0,2009,2,12
Current Year Appropriation,6,305.5,2009,2,12
Prior Year Encumbrances,6,15.0,2009,2,12
Prior Year Vouchers Payable,6,0.0,2009,2,12
Total Disbursements,6,320.5,2009,2,12
Payroll,7,108.8,2009,2,1
Employee Benefits,7,44.5,2009,2,1
Pension,7,3.7,2009,2,1
Contracts / Leases,7,121.0,2009,2,1
Materials / Equipment,7,7.4,2009,2,1
Contributions / Indemnities,7,2.9,2009,2,1
Short-Term Debt Service,7,0.0,2009,2,1
Long-Term Debt Service,7,10.7,2009,2,1
Interfund Charges,7,0.0,2009,2,1
Advances / Labor Obligations,7,0.0,2009,2,1
Current Year Appropriation,7,299.0,2009,2,1
Prior Year Encumbrances,7,14.9,2009,2,1
Prior Year Vouchers Payable,7,0.0,2009,2,1
Total Disbursements,7,313.9,2009,2,1
Payroll,8,109.9,2009,2,2
Employee Benefits,8,37.9,2009,2,2
Pension,8,0.0,2009,2,2
Contracts / Leases,8,104.3,2009,2,2
Materials / Equipment,8,7.0,2009,2,2
Contributions / Indemnities,8,6.1,2009,2,2
Short-Term Debt Service,8,0.0,2009,2,2
Long-Term Debt Service,8,7.3,2009,2,2
Interfund Charges,8,0.0,2009,2,2
Advances / Labor Obligations,8,0.0,2009,2,2
Current Year Appropriation,8,272.6,2009,2,2
Prior Year Encumbrances,8,3.5,2009,2,2
Prior Year Vouchers Payable,8,0.0,2009,2,2
Total Disbursements,8,276.2,2009,2,2
Payroll,9,109.9,2009,2,3
Employee Benefits,9,37.6,2009,2,3
Pension,9,-1.0,2009,2,3
Contracts / Leases,9,121.2,2009,2,3
Materials / Equipment,9,7.0,2009,2,3
Contributions / Indemnities,9,8.6,2009,2,3
Short-Term Debt Service,9,0.0,2009,2,3
Long-Term Debt Service,9,9.1,2009,2,3
Interfund Charges,9,0.0,2009,2,3
Advances / Labor Obligations,9,0.0,2009,2,3
Current Year Appropriation,9,292.5,2009,2,3
Prior Year Encumbrances,9,6.5,2009,2,3
Prior Year Vouchers Payable,9,0.0,2009,2,3
Total Disbursements,9,299.0,2009,2,3
Payroll,10,109.9,2009,2,4
Employee Benefits,10,35.6,2009,2,4
Pension,10,62.0,2009,2,4
Contracts / Leases,10,102.9,2009,2,4
Materials / Equipment,10,6.5,2009,2,4
Contributions / Indemnities,10,11.2,2009,2,4
Short-Term Debt Service,10,0.0,2009,2,4
Long-Term Debt Service,10,4.7,2009,2,4
Interfund Charges,10,0.0,2009,2,4
Advances / Labor Obligations,10,0.0,2009,2,4
Current Year Appropriation,10,333.0,2009,2,4
Prior Year Encumbrances,10,5.6,2009,2,4
Prior Year Vouchers Payable,10,0.0,2009,2,4
Total Disbursements,10,338.5,2009,2,4
Payroll,11,137.3,2009,2,5
Employee Benefits,11,36.8,2009,2,5
Pension,11,-1.9,2009,2,5
Contracts / Leases,11,110.0,2009,2,5
Materials / Equipment,11,6.8,2009,2,5
Contributions / Indemnities,11,26.1,2009,2,5
Short-Term Debt Service,11,0.0,2009,2,5
Long-Term Debt Service,11,11.5,2009,2,5
Interfund Charges,11,0.0,2009,2,5
Advances / Labor Obligations,11,0.0,2009,2,5
Current Year Appropriation,11,326.5,2009,2,5
Prior Year Encumbrances,11,3.6,2009,2,5
Prior Year Vouchers Payable,11,0.0,2009,2,5
Total Disbursements,11,330.1,2009,2,5
Payroll,12,108.9,2009,2,6
Employee Benefits,12,34.9,2009,2,6
Pension,12,-3.0,2009,2,6
Contracts / Leases,12,89.5,2009,2,6
Materials / Equipment,12,6.9,2009,2,6
Contributions / Indemnities,12,29.3,2009,2,6
Short-Term Debt Service,12,9.3,2009,2,6
Long-Term Debt Service,12,11.0,2009,2,6
Interfund Charges,12,31.1,2009,2,6
Advances / Labor Obligations,12,0.0,2009,2,6
Current Year Appropriation,12,317.8,2009,2,6
Prior Year Encumbrances,12,4.2,2009,2,6
Prior Year Vouchers Payable,12,0.0,2009,2,6
Total Disbursements,12,322.1,2009,2,6
Payroll,1,84.7,2009,1,7
Employee Benefits,1,46.4,2009,1,7
Pension,1,3.7,2009,1,7
Contracts / Leases,1,26.6,2009,1,7
Materials / Equipment,1,5.2,2009,1,7
Contributions / Indemnities,1,13.9,2009,1,7
Short-Term Debt Service,1,0.0,2009,1,7
Long-Term Debt Service,1,16.1,2009,1,7
Interfund Charges,1,0.0,2009,1,7
Advances / Labor Obligations,1,0.0,2009,1,7
Current Year Appropriation,1,196.6,2009,1,7
Prior Year Encumbrances,1,52.3,2009,1,7
Prior Year Vouchers Payable,1,59.4,2009,1,7
Total Disbursements,1,308.3,2009,1,7
Payroll,2,118.2,2009,1,8
Employee Benefits,2,44.4,2009,1,8
Pension,2,-2.3,2009,1,8
Contracts / Leases,2,36.5,2009,1,8
Materials / Equipment,2,2.7,2009,1,8
Contributions / Indemnities,2,2.7,2009,1,8
Short-Term Debt Service,2,0.0,2009,1,8
Long-Term Debt Service,2,4.5,2009,1,8
Interfund Charges,2,0.4,2009,1,8
Advances / Labor Obligations,2,22.7,2009,1,8
Current Year Appropriation,2,229.8,2009,1,8
Prior Year Encumbrances,2,36.0,2009,1,8
Prior Year Vouchers Payable,2,26.2,2009,1,8
Total Disbursements,2,292.0,2009,1,8
Payroll,3,109.5,2009,1,9
Employee Benefits,3,41.6,2009,1,9
Pension,3,-2.9,2009,1,9
Contracts / Leases,3,96.5,2009,1,9
Materials / Equipment,3,9.4,2009,1,9
Contributions / Indemnities,3,9.5,2009,1,9
Short-Term Debt Service,3,0.0,2009,1,9
Long-Term Debt Service,3,10.2,2009,1,9
Interfund Charges,3,0.0,2009,1,9
Advances / Labor Obligations,3,0.0,2009,1,9
Current Year Appropriation,3,273.8,2009,1,9
Prior Year Encumbrances,3,25.2,2009,1,9
Prior Year Vouchers Payable,3,6.6,2009,1,9
Total Disbursements,3,305.6,2009,1,9
Payroll,4,119.7,2009,1,10
Employee Benefits,4,42.7,2009,1,10
Pension,4,15.0,2009,1,10
Contracts / Leases,4,75.7,2009,1,10
Materials / Equipment,4,5.7,2009,1,10
Contributions / Indemnities,4,4.6,2009,1,10
Short-Term Debt Service,4,0.0,2009,1,10
Long-Term Debt Service,4,0.1,2009,1,10
Interfund Charges,4,0.0,2009,1,10
Advances / Labor Obligations,4,0.0,2009,1,10
Current Year Appropriation,4,263.5,2009,1,10
Prior Year Encumbrances,4,10.3,2009,1,10
Prior Year Vouchers Payable,4,0.0,2009,1,10
Total Disbursements,4,273.8,2009,1,10
Payroll,5,108.4,2009,1,11
Employee Benefits,5,37.7,2009,1,11
Pension,5,381.9,2009,1,11
Contracts / Leases,5,117.5,2009,1,11
Materials / Equipment,5,8.2,2009,1,11
Contributions / Indemnities,5,6.9,2009,1,11
Short-Term Debt Service,5,0.0,2009,1,11
Long-Term Debt Service,5,5.2,2009,1,11
Interfund Charges,5,0.0,2009,1,11
Advances / Labor Obligations,5,0.0,2009,1,11
Current Year Appropriation,5,666.0,2009,1,11
Prior Year Encumbrances,5,7.0,2009,1,11
Prior Year Vouchers Payable,5,0.0,2009,1,11
Total Disbursements,5,672.9,2009,1,11
Payroll,6,108.4,2009,1,12
Employee Benefits,6,46.0,2009,1,12
Pension,6,0.0,2009,1,12
Contracts / Leases,6,80.6,2009,1,12
Materials / Equipment,6,6.9,2009,1,12
Contributions / Indemnities,6,7.8,2009,1,12
Short-Term Debt Service,6,0.0,2009,1,12
Long-Term Debt Service,6,7.5,2009,1,12
Interfund Charges,6,0.0,2009,1,12
Advances / Labor Obligations,6,0.0,2009,1,12
Current Year Appropriation,6,257.3,2009,1,12
Prior Year Encumbrances,6,15.1,2009,1,12
Prior Year Vouchers Payable,6,0.0,2009,1,12
Total Disbursements,6,272.4,2009,1,12
Payroll,7,135.6,2009,1,1
Employee Benefits,7,44.5,2009,1,1
Pension,7,3.7,2009,1,1
Contracts / Leases,7,96.0,2009,1,1
Materials / Equipment,7,6.4,2009,1,1
Contributions / Indemnities,7,3.0,2009,1,1
Short-Term Debt Service,7,0.0,2009,1,1
Long-Term Debt Service,7,10.7,2009,1,1
Interfund Charges,7,0.0,2009,1,1
Advances / Labor Obligations,7,0.0,2009,1,1
Current Year Appropriation,7,299.8,2009,1,1
Prior Year Encumbrances,7,9.1,2009,1,1
Prior Year Vouchers Payable,7,0.0,2009,1,1
Total Disbursements,7,308.9,2009,1,1
Payroll,8,110.4,2009,1,2
Employee Benefits,8,35.7,2009,1,2
Pension,8,0.0,2009,1,2
Contracts / Leases,8,97.5,2009,1,2
Materials / Equipment,8,6.0,2009,1,2
Contributions / Indemnities,8,6.2,2009,1,2
Short-Term Debt Service,8,0.0,2009,1,2
Long-Term Debt Service,8,7.3,2009,1,2
Interfund Charges,8,0.0,2009,1,2
Advances / Labor Obligations,8,0.0,2009,1,2
Current Year Appropriation,8,263.0,2009,1,2
Prior Year Encumbrances,8,3.5,2009,1,2
Prior Year Vouchers Payable,8,0.0,2009,1,2
Total Disbursements,8,266.6,2009,1,2
Payroll,9,110.4,2009,1,3
Employee Benefits,9,37.6,2009,1,3
Pension,9,0.0,2009,1,3
Contracts / Leases,9,121.1,2009,1,3
Materials / Equipment,9,7.0,2009,1,3
Contributions / Indemnities,9,8.6,2009,1,3
Short-Term Debt Service,9,0.0,2009,1,3
Long-Term Debt Service,9,9.1,2009,1,3
Interfund Charges,9,0.0,2009,1,3
Advances / Labor Obligations,9,0.0,2009,1,3
Current Year Appropriation,9,294.0,2009,1,3
Prior Year Encumbrances,9,6.5,2009,1,3
Prior Year Vouchers Payable,9,0.0,2009,1,3
Total Disbursements,9,300.4,2009,1,3
Payroll,10,110.4,2009,1,4
Employee Benefits,10,35.6,2009,1,4
Pension,10,62.0,2009,1,4
Contracts / Leases,10,90.1,2009,1,4
Materials / Equipment,10,6.5,2009,1,4
Contributions / Indemnities,10,11.3,2009,1,4
Short-Term Debt Service,10,0.0,2009,1,4
Long-Term Debt Service,10,4.7,2009,1,4
Interfund Charges,10,0.0,2009,1,4
Advances / Labor Obligations,10,0.0,2009,1,4
Current Year Appropriation,10,320.6,2009,1,4
Prior Year Encumbrances,10,5.6,2009,1,4
Prior Year Vouchers Payable,10,0.0,2009,1,4
Total Disbursements,10,326.1,2009,1,4
Payroll,11,137.6,2009,1,5
Employee Benefits,11,36.8,2009,1,5
Pension,11,0.0,2009,1,5
Contracts / Leases,11,100.1,2009,1,5
Materials / Equipment,11,6.8,2009,1,5
Contributions / Indemnities,11,21.7,2009,1,5
Short-Term Debt Service,11,0.0,2009,1,5
Long-Term Debt Service,11,12.3,2009,1,5
Interfund Charges,11,0.0,2009,1,5
Advances / Labor Obligations,11,0.0,2009,1,5
Current Year Appropriation,11,315.2,2009,1,5
Prior Year Encumbrances,11,3.6,2009,1,5
Prior Year Vouchers Payable,11,0.0,2009,1,5
Total Disbursements,11,318.8,2009,1,5
Payroll,12,110.4,2009,1,6
Employee Benefits,12,35.3,2009,1,6
Pension,12,0.0,2009,1,6
Contracts / Leases,12,76.9,2009,1,6
Materials / Equipment,12,6.0,2009,1,6
Contributions / Indemnities,12,30.8,2009,1,6
Short-Term Debt Service,12,11.3,2009,1,6
Long-Term Debt Service,12,12.1,2009,1,6
Interfund Charges,12,31.2,2009,1,6
Advances / Labor Obligations,12,0.0,2009,1,6
Current Year Appropriation,12,313.9,2009,1,6
Prior Year Encumbrances,12,4.2,2009,1,6
Prior Year Vouchers Payable,12,0.0,2009,1,6
Total Disbursements,12,318.1,2009,1,6
Payroll,1,60.0,2008,4,7
Employee Benefits,1,37.7,2008,4,7
Pension,1,3.7,2008,4,7
Contracts / Leases,1,23.9,2008,4,7
Materials / Equipment,1,5.8,2008,4,7
Contributions / Indemnities,1,16.1,2008,4,7
Short-Term Debt Service,1,0.0,2008,4,7
Long-Term Debt Service,1,6.1,2008,4,7
Interfund Charges,1,0.0,2008,4,7
Advances / Labor Obligations,1,32.3,2008,4,7
Current Year Appropriation,1,185.6,2008,4,7
Prior Year Encumbrances,1,60.3,2008,4,7
Prior Year Vouchers Payable,1,67.9,2008,4,7
Total Disbursements,1,313.8,2008,4,7
Payroll,2,151.2,2008,4,8
Employee Benefits,2,45.2,2008,4,8
Pension,2,363.0,2008,4,8
Contracts / Leases,2,73.0,2008,4,8
Materials / Equipment,2,6.5,2008,4,8
Contributions / Indemnities,2,5.3,2008,4,8
Short-Term Debt Service,2,0.0,2008,4,8
Long-Term Debt Service,2,2.3,2008,4,8
Interfund Charges,2,0.0,2008,4,8
Advances / Labor Obligations,2,0.0,2008,4,8
Current Year Appropriation,2,646.5,2008,4,8
Prior Year Encumbrances,2,37.7,2008,4,8
Prior Year Vouchers Payable,2,46.3,2008,4,8
Total Disbursements,2,730.5,2008,4,8
Payroll,3,105.8,2008,4,9
Employee Benefits,3,35.8,2008,4,9
Pension,3,-2.6,2008,4,9
Contracts / Leases,3,82.6,2008,4,9
Materials / Equipment,3,6.8,2008,4,9
Contributions / Indemnities,3,7.8,2008,4,9
Short-Term Debt Service,3,0.0,2008,4,9
Long-Term Debt Service,3,18.8,2008,4,9
Interfund Charges,3,0.0,2008,4,9
Advances / Labor Obligations,3,0.0,2008,4,9
Current Year Appropriation,3,255.0,2008,4,9
Prior Year Encumbrances,3,12.3,2008,4,9
Prior Year Vouchers Payable,3,11.9,2008,4,9
Total Disbursements,3,279.2,2008,4,9
Payroll,4,115.8,2008,4,10
Employee Benefits,4,51.6,2008,4,10
Pension,4,16.5,2008,4,10
Contracts / Leases,4,89.7,2008,4,10
Materials / Equipment,4,6.0,2008,4,10
Contributions / Indemnities,4,2.4,2008,4,10
Short-Term Debt Service,4,0.0,2008,4,10
Long-Term Debt Service,4,0.4,2008,4,10
Interfund Charges,4,0.0,2008,4,10
Advances / Labor Obligations,4,0.0,2008,4,10
Current Year Appropriation,4,282.4,2008,4,10
Prior Year Encumbrances,4,11.5,2008,4,10
Prior Year Vouchers Payable,4,1.0,2008,4,10
Total Disbursements,4,294.9,2008,4,10
Payroll,5,105.1,2008,4,11
Employee Benefits,5,38.4,2008,4,11
Pension,5,-2.1,2008,4,11
Contracts / Leases,5,109.3,2008,4,11
Materials / Equipment,5,5.6,2008,4,11
Contributions / Indemnities,5,0.1,2008,4,11
Short-Term Debt Service,5,0.0,2008,4,11
Long-Term Debt Service,5,7.2,2008,4,11
Interfund Charges,5,0.0,2008,4,11
Advances / Labor Obligations,5,0.0,2008,4,11
Current Year Appropriation,5,263.6,2008,4,11
Prior Year Encumbrances,5,8.0,2008,4,11
Prior Year Vouchers Payable,5,0.0,2008,4,11
Total Disbursements,5,271.6,2008,4,11
Payroll,6,101.8,2008,4,12
Employee Benefits,6,64.7,2008,4,12
Pension,6,-2.6,2008,4,12
Contracts / Leases,6,97.2,2008,4,12
Materials / Equipment,6,8.5,2008,4,12
Contributions / Indemnities,6,6.2,2008,4,12
Short-Term Debt Service,6,0.0,2008,4,12
Long-Term Debt Service,6,2.3,2008,4,12
Interfund Charges,6,0.0,2008,4,12
Advances / Labor Obligations,6,0.0,2008,4,12
Current Year Appropriation,6,278.1,2008,4,12
Prior Year Encumbrances,6,21.5,2008,4,12
Prior Year Vouchers Payable,6,0.0,2008,4,12
Total Disbursements,6,299.6,2008,4,12
Payroll,7,153.1,2008,4,1
Employee Benefits,7,53.5,2008,4,1
Pension,7,1.4,2008,4,1
Contracts / Leases,7,92.0,2008,4,1
Materials / Equipment,7,7.9,2008,4,1
Contributions / Indemnities,7,2.2,2008,4,1
Short-Term Debt Service,7,0.0,2008,4,1
Long-Term Debt Service,7,11.5,2008,4,1
Interfund Charges,7,0.0,2008,4,1
Advances / Labor Obligations,7,0.0,2008,4,1
Current Year Appropriation,7,321.6,2008,4,1
Prior Year Encumbrances,7,6.1,2008,4,1
Prior Year Vouchers Payable,7,0.0,2008,4,1
Total Disbursements,7,327.7,2008,4,1
Payroll,8,100.6,2008,4,2
Employee Benefits,8,50.4,2008,4,2
Pension,8,-1.5,2008,4,2
Contracts / Leases,8,109.0,2008,4,2
Materials / Equipment,8,6.1,2008,4,2
Contributions / Indemnities,8,2.4,2008,4,2
Short-Term Debt Service,8,0.0,2008,4,2
Long-Term Debt Service,8,7.5,2008,4,2
Interfund Charges,8,0.0,2008,4,2
Advances / Labor Obligations,8,0.0,2008,4,2
Current Year Appropriation,8,274.5,2008,4,2
Prior Year Encumbrances,8,2.6,2008,4,2
Prior Year Vouchers Payable,8,0.0,2008,4,2
Total Disbursements,8,277.1,2008,4,2
Payroll,9,103.2,2008,4,3
Employee Benefits,9,43.4,2008,4,3
Pension,9,-2.5,2008,4,3
Contracts / Leases,9,88.8,2008,4,3
Materials / Equipment,9,6.1,2008,4,3
Contributions / Indemnities,9,9.3,2008,4,3
Short-Term Debt Service,9,0.0,2008,4,3
Long-Term Debt Service,9,9.7,2008,4,3
Interfund Charges,9,0.0,2008,4,3
Advances / Labor Obligations,9,0.0,2008,4,3
Current Year Appropriation,9,258.0,2008,4,3
Prior Year Encumbrances,9,11.7,2008,4,3
Prior Year Vouchers Payable,9,0.0,2008,4,3
Total Disbursements,9,269.7,2008,4,3
Payroll,10,111.6,2008,4,4
Employee Benefits,10,44.1,2008,4,4
Pension,10,63.7,2008,4,4
Contracts / Leases,10,107.0,2008,4,4
Materials / Equipment,10,5.6,2008,4,4
Contributions / Indemnities,10,6.1,2008,4,4
Short-Term Debt Service,10,0.0,2008,4,4
Long-Term Debt Service,10,0.9,2008,4,4
Interfund Charges,10,0.0,2008,4,4
Advances / Labor Obligations,10,0.0,2008,4,4
Current Year Appropriation,10,339.0,2008,4,4
Prior Year Encumbrances,10,6.3,2008,4,4
Prior Year Vouchers Payable,10,0.0,2008,4,4
Total Disbursements,10,345.3,2008,4,4
Payroll,11,103.6,2008,4,5
Employee Benefits,11,45.3,2008,4,5
Pension,11,-1.6,2008,4,5
Contracts / Leases,11,83.7,2008,4,5
Materials / Equipment,11,7.7,2008,4,5
Contributions / Indemnities,11,0.9,2008,4,5
Short-Term Debt Service,11,0.0,2008,4,5
Long-Term Debt Service,11,11.1,2008,4,5
Interfund Charges,11,0.0,2008,4,5
Advances / Labor Obligations,11,0.0,2008,4,5
Current Year Appropriation,11,250.7,2008,4,5
Prior Year Encumbrances,11,1.3,2008,4,5
Prior Year Vouchers Payable,11,0.0,2008,4,5
Total Disbursements,11,252.0,2008,4,5
Payroll,12,153.6,2008,4,6
Employee Benefits,12,34.8,2008,4,6
Pension,12,1.3,2008,4,6
Contracts / Leases,12,93.9,2008,4,6
Materials / Equipment,12,3.2,2008,4,6
Contributions / Indemnities,12,61.1,2008,4,6
Short-Term Debt Service,12,8.0,2008,4,6
Long-Term Debt Service,12,1.4,2008,4,6
Interfund Charges,12,30.9,2008,4,6
Advances / Labor Obligations,12,0.0,2008,4,6
Current Year Appropriation,12,388.2,2008,4,6
Prior Year Encumbrances,12,0.7,2008,4,6
Prior Year Vouchers Payable,12,0.0,2008,4,6
Total Disbursements,12,388.9,2008,4,6
Payroll,1,60.0,2008,3,7
Employee Benefits,1,37.7,2008,3,7
Pension,1,3.7,2008,3,7
Contracts / Leases,1,23.9,2008,3,7
Materials / Equipment,1,5.8,2008,3,7
Contributions / Indemnities,1,16.1,2008,3,7
Short-Term Debt Service,1,0.0,2008,3,7
Long-Term Debt Service,1,6.1,2008,3,7
Interfund Charges,1,0.0,2008,3,7
Advances / Labor Obligations,1,32.3,2008,3,7
Current Year Appropriation,1,185.6,2008,3,7
Prior Year Encumbrances,1,60.3,2008,3,7
Prior Year Vouchers Payable,1,67.9,2008,3,7
Total Disbursements,1,313.8,2008,3,7
Payroll,2,151.2,2008,3,8
Employee Benefits,2,45.2,2008,3,8
Pension,2,363.0,2008,3,8
Contracts / Leases,2,73.0,2008,3,8
Materials / Equipment,2,6.5,2008,3,8
Contributions / Indemnities,2,5.3,2008,3,8
Short-Term Debt Service,2,0.0,2008,3,8
Long-Term Debt Service,2,2.3,2008,3,8
Interfund Charges,2,0.0,2008,3,8
Advances / Labor Obligations,2,0.0,2008,3,8
Current Year Appropriation,2,646.5,2008,3,8
Prior Year Encumbrances,2,37.7,2008,3,8
Prior Year Vouchers Payable,2,46.3,2008,3,8
Total Disbursements,2,730.5,2008,3,8
Payroll,3,105.8,2008,3,9
Employee Benefits,3,35.8,2008,3,9
Pension,3,-2.6,2008,3,9
Contracts / Leases,3,82.6,2008,3,9
Materials / Equipment,3,6.8,2008,3,9
Contributions / Indemnities,3,7.8,2008,3,9
Short-Term Debt Service,3,0.0,2008,3,9
Long-Term Debt Service,3,18.8,2008,3,9
Interfund Charges,3,0.0,2008,3,9
Advances / Labor Obligations,3,0.0,2008,3,9
Current Year Appropriation,3,255.0,2008,3,9
Prior Year Encumbrances,3,12.3,2008,3,9
Prior Year Vouchers Payable,3,11.9,2008,3,9
Total Disbursements,3,279.2,2008,3,9
Payroll,4,115.8,2008,3,10
Employee Benefits,4,51.6,2008,3,10
Pension,4,16.5,2008,3,10
Contracts / Leases,4,89.7,2008,3,10
Materials / Equipment,4,6.0,2008,3,10
Contributions / Indemnities,4,2.4,2008,3,10
Short-Term Debt Service,4,0.0,2008,3,10
Long-Term Debt Service,4,0.4,2008,3,10
Interfund Charges,4,0.0,2008,3,10
Advances / Labor Obligations,4,0.0,2008,3,10
Current Year Appropriation,4,282.4,2008,3,10
Prior Year Encumbrances,4,11.5,2008,3,10
Prior Year Vouchers Payable,4,1.0,2008,3,10
Total Disbursements,4,294.9,2008,3,10
Payroll,5,105.1,2008,3,11
Employee Benefits,5,38.4,2008,3,11
Pension,5,-2.1,2008,3,11
Contracts / Leases,5,109.3,2008,3,11
Materials / Equipment,5,5.6,2008,3,11
Contributions / Indemnities,5,0.1,2008,3,11
Short-Term Debt Service,5,0.0,2008,3,11
Long-Term Debt Service,5,7.2,2008,3,11
Interfund Charges,5,0.0,2008,3,11
Advances / Labor Obligations,5,0.0,2008,3,11
Current Year Appropriation,5,263.6,2008,3,11
Prior Year Encumbrances,5,8.0,2008,3,11
Prior Year Vouchers Payable,5,0.0,2008,3,11
Total Disbursements,5,271.6,2008,3,11
Payroll,6,101.8,2008,3,12
Employee Benefits,6,64.7,2008,3,12
Pension,6,-2.6,2008,3,12
Contracts / Leases,6,97.2,2008,3,12
Materials / Equipment,6,8.5,2008,3,12
Contributions / Indemnities,6,6.2,2008,3,12
Short-Term Debt Service,6,0.0,2008,3,12
Long-Term Debt Service,6,2.3,2008,3,12
Interfund Charges,6,0.0,2008,3,12
Advances / Labor Obligations,6,0.0,2008,3,12
Current Year Appropriation,6,278.1,2008,3,12
Prior Year Encumbrances,6,21.5,2008,3,12
Prior Year Vouchers Payable,6,0.0,2008,3,12
Total Disbursements,6,299.6,2008,3,12
Payroll,7,153.1,2008,3,1
Employee Benefits,7,53.5,2008,3,1
Pension,7,1.4,2008,3,1
Contracts / Leases,7,92.0,2008,3,1
Materials / Equipment,7,7.9,2008,3,1
Contributions / Indemnities,7,2.2,2008,3,1
Short-Term Debt Service,7,0.0,2008,3,1
Long-Term Debt Service,7,11.5,2008,3,1
Interfund Charges,7,0.0,2008,3,1
Advances / Labor Obligations,7,0.0,2008,3,1
Current Year Appropriation,7,321.6,2008,3,1
Prior Year Encumbrances,7,6.1,2008,3,1
Prior Year Vouchers Payable,7,0.0,2008,3,1
Total Disbursements,7,327.7,2008,3,1
Payroll,8,100.6,2008,3,2
Employee Benefits,8,50.4,2008,3,2
Pension,8,-1.5,2008,3,2
Contracts / Leases,8,109.0,2008,3,2
Materials / Equipment,8,6.1,2008,3,2
Contributions / Indemnities,8,2.4,2008,3,2
Short-Term Debt Service,8,0.0,2008,3,2
Long-Term Debt Service,8,7.5,2008,3,2
Interfund Charges,8,0.0,2008,3,2
Advances / Labor Obligations,8,0.0,2008,3,2
Current Year Appropriation,8,274.5,2008,3,2
Prior Year Encumbrances,8,2.6,2008,3,2
Prior Year Vouchers Payable,8,0.0,2008,3,2
Total Disbursements,8,277.1,2008,3,2
Payroll,9,103.2,2008,3,3
Employee Benefits,9,43.4,2008,3,3
Pension,9,-2.5,2008,3,3
Contracts / Leases,9,88.8,2008,3,3
Materials / Equipment,9,6.1,2008,3,3
Contributions / Indemnities,9,9.3,2008,3,3
Short-Term Debt Service,9,0.0,2008,3,3
Long-Term Debt Service,9,9.7,2008,3,3
Interfund Charges,9,0.0,2008,3,3
Advances / Labor Obligations,9,0.0,2008,3,3
Current Year Appropriation,9,258.0,2008,3,3
Prior Year Encumbrances,9,11.7,2008,3,3
Prior Year Vouchers Payable,9,0.0,2008,3,3
Total Disbursements,9,269.7,2008,3,3
Payroll,10,111.6,2008,3,4
Employee Benefits,10,44.1,2008,3,4
Pension,10,63.7,2008,3,4
Contracts / Leases,10,107.0,2008,3,4
Materials / Equipment,10,5.6,2008,3,4
Contributions / Indemnities,10,6.1,2008,3,4
Short-Term Debt Service,10,0.0,2008,3,4
Long-Term Debt Service,10,0.9,2008,3,4
Interfund Charges,10,0.0,2008,3,4
Advances / Labor Obligations,10,0.0,2008,3,4
Current Year Appropriation,10,339.0,2008,3,4
Prior Year Encumbrances,10,6.3,2008,3,4
Prior Year Vouchers Payable,10,0.0,2008,3,4
Total Disbursements,10,345.3,2008,3,4
Payroll,11,113.0,2008,3,5
Employee Benefits,11,37.9,2008,3,5
Pension,11,-2.7,2008,3,5
Contracts / Leases,11,89.2,2008,3,5
Materials / Equipment,11,7.6,2008,3,5
Contributions / Indemnities,11,36.3,2008,3,5
Short-Term Debt Service,11,0.0,2008,3,5
Long-Term Debt Service,11,24.4,2008,3,5
Interfund Charges,11,0.0,2008,3,5
Advances / Labor Obligations,11,0.0,2008,3,5
Current Year Appropriation,11,305.7,2008,3,5
